"","loan_status","loan_amnt","grade","home_ownership","annual_inc","age","ir_cat","emp_cat"
"11435",0,10000,"A","MORTGAGE",150000,25,"0-8","15-30"
"11436",0,10000,"C","RENT",50500,25,"13.5+","0-15"
"11437",0,9000,"A","MORTGAGE",103200,26,"0-8","0-15"
"11438",0,12000,"B","MORTGAGE",60000,24,"8-11","0-15"
"11439",0,9000,"A","RENT",57500,23,"0-8","0-15"
"11440",0,3000,"A","MORTGAGE",50000,27,"0-8","0-15"
"11441",1,8000,"D","OWN",52000,38,"13.5+","0-15"
"11442",1,15000,"A","RENT",95600,23,"8-11","0-15"
"11443",0,5500,"A","RENT",50000,22,"0-8","0-15"
"11444",0,6600,"A","MORTGAGE",47000,26,"0-8","0-15"
"11445",0,20000,"D","RENT",57000,61,"13.5+","0-15"
"11446",0,18000,"C","RENT",62000,22,"13.5+","0-15"
"11447",0,12000,"C","RENT",85000,22,"11-13.5","0-15"
"11448",0,20400,"B","MORTGAGE",112000,24,"11-13.5","0-15"
"11449",0,22000,"B","MORTGAGE",115000,29,"11-13.5","0-15"
"11450",0,7500,"B","RENT",30000,23,"Missing","0-15"
"11451",1,9725,"B","OWN",50000,29,"11-13.5","0-15"
"11452",0,20500,"B","MORTGAGE",84000,28,"8-11","15-30"
"11453",0,9600,"B","RENT",66000,24,"11-13.5","15-30"
"11454",0,5000,"B","MORTGAGE",72000,24,"8-11","0-15"
"11455",0,2500,"B","RENT",44500,27,"11-13.5","0-15"
"11456",0,8050,"B","RENT",48000,22,"8-11","0-15"
"11457",0,11000,"B","RENT",71200,22,"11-13.5","0-15"
"11458",0,4500,"C","RENT",35000,24,"11-13.5","0-15"
"11459",0,5000,"A","MORTGAGE",105000,26,"0-8","0-15"
"11460",0,5600,"C","RENT",30000,27,"11-13.5","0-15"
"11461",1,3000,"B","OWN",50000,26,"8-11","0-15"
"11462",1,9000,"D","MORTGAGE",39000,27,"11-13.5","0-15"
"11463",0,8000,"C","RENT",24000,39,"13.5+","Missing"
"11464",1,3000,"A","RENT",30000,23,"0-8","0-15"
"11465",0,10000,"A","MORTGAGE",120000,28,"0-8","0-15"
"11466",0,4000,"A","MORTGAGE",53532,37,"0-8","0-15"
"11467",0,8000,"B","MORTGAGE",140000,25,"11-13.5","0-15"
"11468",0,3200,"B","RENT",30000,26,"Missing","0-15"
"11469",0,7000,"A","MORTGAGE",85000,28,"8-11","0-15"
"11470",0,12000,"A","MORTGAGE",76000,27,"Missing","15-30"
"11471",0,3000,"C","RENT",125000,30,"13.5+","0-15"
"11472",0,18000,"A","MORTGAGE",140000,27,"0-8","0-15"
"11473",0,8800,"A","MORTGAGE",66500,24,"8-11","0-15"
"11474",0,8500,"B","RENT",29760,21,"8-11","0-15"
"11475",1,4000,"C","MORTGAGE",70500,28,"13.5+","0-15"
"11476",0,4900,"B","RENT",30000,27,"11-13.5","15-30"
"11477",1,1000,"E","RENT",24000,24,"13.5+","0-15"
"11478",0,15000,"A","MORTGAGE",250000,26,"0-8","15-30"
"11479",1,5000,"A","MORTGAGE",42082,27,"0-8","0-15"
"11480",0,8000,"C","RENT",78000,22,"13.5+","0-15"
"11481",0,7000,"B","RENT",38500,23,"11-13.5","0-15"
"11482",0,9000,"C","RENT",77496,24,"11-13.5","0-15"
"11483",1,15000,"B","RENT",62000,23,"11-13.5","0-15"
"11484",1,6000,"E","RENT",60000,23,"13.5+","0-15"
"11485",0,10000,"A","MORTGAGE",75000,33,"0-8","0-15"
"11486",0,6400,"A","MORTGAGE",42000,33,"0-8","0-15"
"11487",1,10000,"E","RENT",55000,22,"13.5+","0-15"
"11488",0,3000,"C","RENT",48000,25,"11-13.5","0-15"
"11489",0,17000,"B","MORTGAGE",65000,26,"8-11","0-15"
"11490",0,7500,"A","MORTGAGE",62000,36,"8-11","0-15"
"11491",0,10000,"A","RENT",90000,27,"0-8","0-15"
"11492",0,2700,"C","MORTGAGE",53876.64,21,"13.5+","Missing"
"11493",0,4500,"B","MORTGAGE",95000,28,"8-11","0-15"
"11494",0,35000,"A","OWN",90000,23,"8-11","15-30"
"11495",0,17500,"B","RENT",37232,21,"11-13.5","0-15"
"11496",0,11275,"C","MORTGAGE",220000,34,"11-13.5","0-15"
"11497",0,2000,"C","RENT",26000,25,"11-13.5","0-15"
"11498",0,10000,"C","OWN",42000,27,"13.5+","0-15"
"11499",0,5000,"D","RENT",24000,22,"13.5+","0-15"
"11500",0,10400,"A","OWN",48000,24,"0-8","0-15"
"11501",0,14000,"E","MORTGAGE",70000,41,"13.5+","0-15"
"11502",0,10000,"A","MORTGAGE",45992,23,"0-8","0-15"
"11503",0,8000,"A","MORTGAGE",48000,45,"8-11","0-15"
"11504",1,7500,"F","MORTGAGE",50000,24,"13.5+","0-15"
"11505",0,6250,"A","MORTGAGE",19253,21,"0-8","Missing"
"11506",0,10000,"D","RENT",83200,22,"13.5+","0-15"
"11507",0,7500,"B","RENT",64000,26,"8-11","0-15"
"11508",0,10400,"B","RENT",44000,24,"11-13.5","0-15"
"11509",0,21000,"B","MORTGAGE",74800,27,"8-11","0-15"
"11510",0,18500,"C","MORTGAGE",59400,25,"11-13.5","0-15"
"11511",0,19000,"B","MORTGAGE",48600,23,"11-13.5","0-15"
"11512",0,8000,"D","OWN",33600,32,"13.5+","0-15"
"11513",1,2800,"C","RENT",42120,26,"11-13.5","0-15"
"11514",0,7000,"B","RENT",57000,27,"11-13.5","0-15"
"11515",0,1400,"C","RENT",58000,27,"13.5+","0-15"
"11516",0,5000,"A","RENT",44908,35,"0-8","0-15"
"11517",0,3000,"A","MORTGAGE",48000,39,"0-8","Missing"
"11518",0,1000,"B","RENT",16800,24,"11-13.5","Missing"
"11519",0,8000,"A","MORTGAGE",33000,25,"0-8","0-15"
"11520",0,2400,"D","RENT",31200,30,"13.5+","0-15"
"11521",0,10000,"C","RENT",56000,39,"11-13.5","15-30"
"11522",0,2000,"B","OWN",25000,25,"8-11","0-15"
"11523",0,20000,"A","MORTGAGE",80000,24,"0-8","0-15"
"11524",0,7000,"E","RENT",70000,22,"Missing","0-15"
"11525",0,18000,"B","MORTGAGE",95000,25,"8-11","0-15"
"11526",0,10000,"D","MORTGAGE",42000,25,"Missing","0-15"
"11527",0,14000,"B","OWN",47000,34,"8-11","0-15"
"11528",0,2000,"C","RENT",41000,27,"13.5+","0-15"
"11529",0,4000,"F","RENT",20800,37,"13.5+","0-15"
"11530",0,10000,"A","MORTGAGE",85000,48,"0-8","0-15"
"11531",0,4800,"B","MORTGAGE",70000,24,"11-13.5","0-15"
"11532",0,10200,"A","MORTGAGE",125000,26,"0-8","15-30"
"11533",0,16750,"B","MORTGAGE",48000,47,"8-11","0-15"
"11534",0,8000,"A","RENT",55000,27,"0-8","0-15"
"11535",0,2500,"B","MORTGAGE",70000,26,"8-11","0-15"
"11536",0,11325,"B","RENT",25000,29,"Missing","0-15"
"11537",1,15450,"C","RENT",120000,26,"8-11","0-15"
"11538",0,6000,"B","MORTGAGE",1e+05,35,"8-11","0-15"
"11539",0,6000,"A","RENT",41000,30,"0-8","15-30"
"11540",0,9750,"B","RENT",27000,27,"8-11","0-15"
"11541",0,10000,"B","RENT",25000,23,"11-13.5","0-15"
"11542",0,6000,"A","RENT",24000,31,"8-11","0-15"
"11543",0,25000,"F","MORTGAGE",116000,39,"13.5+","15-30"
"11544",0,4700,"A","MORTGAGE",145596,23,"0-8","0-15"
"11545",0,21000,"B","OWN",45000,23,"8-11","0-15"
"11546",0,14000,"D","MORTGAGE",80000,25,"13.5+","30-45"
"11547",0,8000,"B","RENT",35000,22,"8-11","0-15"
"11548",0,4325,"B","MORTGAGE",45000,26,"Missing","15-30"
"11549",0,25000,"B","MORTGAGE",130000,23,"11-13.5","15-30"
"11550",0,25000,"A","MORTGAGE",2e+05,38,"0-8","0-15"
"11551",0,15000,"B","MORTGAGE",42000,26,"11-13.5","0-15"
"11552",0,1500,"C","RENT",74600,45,"13.5+","0-15"
"11553",1,7000,"D","RENT",27600,24,"13.5+","0-15"
"11554",0,10000,"A","RENT",45000,27,"0-8","0-15"
"11555",0,18000,"B","MORTGAGE",95000,32,"11-13.5","0-15"
"11556",0,14000,"A","RENT",32400,26,"0-8","0-15"
"11557",0,6000,"B","RENT",30000,24,"11-13.5","0-15"
"11558",0,15000,"B","RENT",44000,27,"11-13.5","0-15"
"11559",0,16800,"D","RENT",60000,26,"11-13.5","0-15"
"11560",0,25000,"B","RENT",75000,24,"8-11","0-15"
"11561",0,9500,"D","RENT",21900,31,"13.5+","Missing"
"11562",0,20000,"A","RENT",60000,22,"0-8","0-15"
"11563",0,3500,"A","OWN",49000,30,"0-8","0-15"
"11564",0,6000,"A","MORTGAGE",97500,31,"0-8","0-15"
"11565",0,15000,"C","RENT",50000,28,"8-11","0-15"
"11566",0,35000,"B","MORTGAGE",80000,22,"Missing","0-15"
"11567",1,16000,"D","MORTGAGE",50000,22,"13.5+","0-15"
"11568",1,20000,"E","MORTGAGE",68000,25,"13.5+","0-15"
"11569",0,11500,"B","RENT",110000,35,"11-13.5","0-15"
"11570",0,9000,"A","MORTGAGE",59000,23,"8-11","0-15"
"11571",0,8400,"A","RENT",65004,26,"0-8","0-15"
"11572",0,12000,"B","MORTGAGE",73527,32,"11-13.5","0-15"
"11573",1,7000,"C","OWN",60000,49,"Missing","0-15"
"11574",0,23000,"D","MORTGAGE",106050,48,"13.5+","0-15"
"11575",0,15000,"C","RENT",57720,27,"Missing","0-15"
"11576",0,15000,"B","RENT",109000,24,"8-11","0-15"
"11577",0,24000,"B","OWN",60000,35,"11-13.5","0-15"
"11578",1,9000,"C","RENT",34000,33,"13.5+","0-15"
"11579",0,6675,"A","OWN",75000,24,"0-8","0-15"
"11580",0,24000,"E","MORTGAGE",79996,23,"13.5+","0-15"
"11581",0,10000,"C","MORTGAGE",78000,29,"11-13.5","0-15"
"11582",0,20000,"E","RENT",160000,26,"13.5+","0-15"
"11583",0,5000,"C","MORTGAGE",35000,27,"11-13.5","0-15"
"11584",0,15000,"B","RENT",61100,24,"11-13.5","0-15"
"11585",0,3200,"C","RENT",38400,26,"11-13.5","0-15"
"11586",1,5000,"D","RENT",50400,23,"13.5+","0-15"
"11587",0,5000,"A","MORTGAGE",45000,26,"0-8","0-15"
"11588",0,10000,"B","MORTGAGE",48000,23,"8-11","0-15"
"11589",0,6000,"A","OWN",19200,23,"0-8","Missing"
"11590",0,14300,"B","OWN",44390,23,"8-11","0-15"
"11591",0,7675,"D","RENT",65000,25,"13.5+","0-15"
"11592",0,2500,"A","OWN",15300,21,"0-8","0-15"
"11593",0,3000,"B","RENT",23000,34,"11-13.5","0-15"
"11594",0,15875,"A","MORTGAGE",53000,31,"0-8","15-30"
"11595",0,4200,"A","RENT",30000,42,"0-8","0-15"
"11596",0,10000,"A","MORTGAGE",90000,27,"0-8","0-15"
"11597",0,15000,"C","MORTGAGE",150000,24,"Missing","0-15"
"11598",0,5000,"C","MORTGAGE",48996,30,"13.5+","0-15"
"11599",0,8000,"A","RENT",35000,34,"Missing","0-15"
"11600",0,5000,"A","RENT",40000,22,"0-8","Missing"
"11601",0,4000,"D","RENT",50000,23,"13.5+","0-15"
"11602",0,7400,"C","OWN",25000,26,"Missing","0-15"
"11603",0,3600,"B","RENT",84996,26,"11-13.5","0-15"
"11604",0,4000,"A","MORTGAGE",45600,33,"0-8","0-15"
"11605",0,10000,"A","MORTGAGE",50000,25,"0-8","0-15"
"11606",0,20000,"B","MORTGAGE",94692,22,"11-13.5","0-15"
"11607",0,13000,"B","RENT",50000,26,"Missing","0-15"
"11608",0,6500,"A","RENT",68000,27,"0-8","0-15"
"11609",0,10000,"B","RENT",39870,37,"8-11","0-15"
"11610",0,8000,"D","MORTGAGE",75000,25,"13.5+","0-15"
"11611",0,12000,"C","MORTGAGE",102000,24,"13.5+","0-15"
"11612",0,3000,"C","RENT",32000,24,"11-13.5","0-15"
"11613",1,1325,"C","RENT",24000,25,"11-13.5","0-15"
"11614",0,7500,"A","MORTGAGE",55000,23,"0-8","0-15"
"11615",0,3000,"A","RENT",15000,22,"0-8","0-15"
"11616",0,8000,"C","MORTGAGE",110000,26,"13.5+","15-30"
"11617",0,2000,"D","RENT",42000,33,"Missing","0-15"
"11618",0,10000,"A","RENT",60000,28,"8-11","0-15"
"11619",1,3600,"D","MORTGAGE",23000,23,"13.5+","15-30"
"11620",0,10000,"B","MORTGAGE",41004,41,"11-13.5","0-15"
"11621",0,5800,"A","RENT",45000,22,"0-8","0-15"
"11622",0,15000,"A","OWN",36000,36,"0-8","0-15"
"11623",1,8000,"A","RENT",37000,27,"0-8","0-15"
"11624",0,6500,"B","RENT",84000,25,"11-13.5","0-15"
"11625",0,4000,"A","MORTGAGE",34000,32,"0-8","0-15"
"11626",0,9600,"A","RENT",34000,25,"0-8","0-15"
"11627",0,3500,"A","MORTGAGE",58000,24,"0-8","0-15"
"11628",0,4800,"B","RENT",32000,22,"11-13.5","0-15"
"11629",0,7500,"A","MORTGAGE",28000,48,"0-8","0-15"
"11630",0,15000,"D","MORTGAGE",102000,30,"13.5+","0-15"
"11631",0,10000,"B","OWN",72000,60,"8-11","0-15"
"11632",0,15000,"C","MORTGAGE",135000,20,"13.5+","0-15"
"11633",0,15000,"A","MORTGAGE",90000,23,"0-8","0-15"
"11634",0,3000,"A","MORTGAGE",50000,28,"Missing","0-15"
"11635",0,1500,"C","RENT",54000,24,"13.5+","0-15"
"11636",0,1500,"B","RENT",28596,24,"11-13.5","0-15"
"11637",0,7000,"B","RENT",40000,31,"8-11","0-15"
"11638",0,16000,"B","MORTGAGE",172000,33,"8-11","0-15"
"11639",0,2225,"A","RENT",52500,21,"0-8","0-15"
"11640",0,2100,"B","MORTGAGE",54996,23,"11-13.5","15-30"
"11641",1,1000,"C","RENT",18000,28,"11-13.5","0-15"
"11642",0,14400,"A","RENT",68000,34,"8-11","0-15"
"11643",0,3000,"B","RENT",65000,50,"8-11","0-15"
"11644",0,6000,"B","RENT",67000,27,"8-11","0-15"
"11645",1,11000,"C","MORTGAGE",51996,25,"11-13.5","15-30"
"11646",0,5000,"A","MORTGAGE",79800,31,"0-8","0-15"
"11647",0,10000,"A","RENT",65004,28,"0-8","15-30"
"11648",0,14000,"B","RENT",55000,38,"11-13.5","0-15"
"11649",1,2400,"A","RENT",12000,24,"0-8","0-15"
"11650",1,5000,"C","RENT",35000,28,"13.5+","0-15"
"11651",1,25000,"D","OWN",84000,28,"13.5+","0-15"
"11652",0,9975,"B","MORTGAGE",57770,27,"11-13.5","0-15"
"11653",0,15000,"B","MORTGAGE",172000,24,"8-11","0-15"
"11654",0,15000,"B","RENT",44104,28,"Missing","0-15"
"11655",0,25000,"D","MORTGAGE",80000,24,"13.5+","0-15"
"11656",0,10000,"D","MORTGAGE",49600,22,"13.5+","0-15"
"11657",0,20000,"B","MORTGAGE",2e+05,24,"Missing","15-30"
"11658",1,6400,"E","RENT",75000,26,"13.5+","0-15"
"11659",0,8325,"A","RENT",26900,31,"0-8","0-15"
"11660",1,6500,"F","MORTGAGE",213000,25,"13.5+","0-15"
"11661",0,5500,"A","MORTGAGE",65000,32,"0-8","15-30"
"11662",0,3000,"A","MORTGAGE",130000,25,"0-8","0-15"
"11663",0,20000,"B","RENT",52559,24,"Missing","0-15"
"11664",1,2000,"B","MORTGAGE",30000,26,"11-13.5","0-15"
"11665",0,7300,"B","RENT",41400,26,"8-11","0-15"
"11666",1,2400,"C","RENT",21600,23,"13.5+","0-15"
"11667",0,6000,"A","MORTGAGE",68000,24,"0-8","0-15"
"11668",0,15000,"A","MORTGAGE",83004,35,"Missing","0-15"
"11669",0,15000,"A","MORTGAGE",150000,28,"0-8","0-15"
"11670",0,4500,"A","RENT",41700,29,"Missing","0-15"
"11671",0,10000,"A","RENT",80000,31,"Missing","0-15"
"11672",0,9000,"A","RENT",51840,26,"0-8","0-15"
"11673",0,5600,"C","RENT",11688,32,"11-13.5","Missing"
"11674",0,7000,"C","MORTGAGE",65000,25,"13.5+","0-15"
"11675",0,16000,"A","MORTGAGE",117996,27,"0-8","0-15"
"11676",0,10000,"C","RENT",60000,26,"13.5+","0-15"
"11677",0,12000,"B","RENT",54996,25,"8-11","0-15"
"11678",0,15000,"B","MORTGAGE",63000,22,"Missing","15-30"
"11679",0,25000,"B","MORTGAGE",75000,33,"8-11","0-15"
"11680",0,3600,"C","RENT",55200,25,"13.5+","0-15"
"11681",0,2000,"B","RENT",37000,35,"11-13.5","0-15"
"11682",0,15000,"C","RENT",102000,24,"13.5+","0-15"
"11683",0,6000,"B","MORTGAGE",98056,32,"8-11","0-15"
"11684",0,10000,"C","RENT",59000,23,"Missing","30-45"
"11685",0,9000,"A","MORTGAGE",54216,27,"0-8","0-15"
"11686",0,7000,"A","RENT",15600,21,"0-8","Missing"
"11687",0,25000,"D","MORTGAGE",123917.64,26,"13.5+","0-15"
"11688",0,8500,"A","RENT",66200,23,"Missing","0-15"
"11689",0,25000,"E","RENT",84000,28,"13.5+","0-15"
"11690",0,9200,"A","RENT",77385.19,24,"0-8","0-15"
"11691",0,6250,"A","MORTGAGE",45000,21,"0-8","0-15"
"11692",0,12500,"E","MORTGAGE",96000,27,"13.5+","0-15"
"11693",0,7200,"A","RENT",50000,25,"0-8","0-15"
"11694",0,10000,"D","RENT",44000,27,"13.5+","0-15"
"11695",0,14400,"B","RENT",75000,27,"11-13.5","0-15"
"11696",0,5000,"D","RENT",35000,25,"13.5+","0-15"
"11697",0,6000,"A","RENT",35000,30,"0-8","0-15"
"11698",0,3000,"A","RENT",59300,23,"8-11","0-15"
"11699",0,28000,"D","RENT",95004,24,"13.5+","0-15"
"11700",0,14400,"A","MORTGAGE",1e+05,27,"Missing","0-15"
"11701",0,12800,"C","MORTGAGE",70000,25,"11-13.5","0-15"
"11702",0,10000,"A","MORTGAGE",103000,28,"0-8","0-15"
"11703",0,15000,"B","MORTGAGE",65000,33,"11-13.5","0-15"
"11704",0,9000,"A","RENT",133800,24,"0-8","0-15"
"11705",0,16750,"A","OWN",28000,26,"0-8","Missing"
"11706",0,3000,"C","MORTGAGE",32904,31,"Missing","30-45"
"11707",0,12000,"B","MORTGAGE",33600,29,"11-13.5","0-15"
"11708",0,30000,"B","MORTGAGE",125000,27,"8-11","0-15"
"11709",0,7500,"B","RENT",33000,22,"Missing","0-15"
"11710",0,5000,"A","RENT",39000,25,"0-8","0-15"
"11711",1,10000,"A","RENT",80000,22,"0-8","0-15"
"11712",0,3000,"C","MORTGAGE",70000,27,"Missing","0-15"
"11713",0,8000,"D","RENT",74000,24,"13.5+","0-15"
"11714",0,25000,"E","MORTGAGE",135000,30,"13.5+","15-30"
"11715",0,8000,"C","RENT",28000,25,"13.5+","0-15"
"11716",0,15000,"A","MORTGAGE",50000,24,"8-11","0-15"
"11717",0,3200,"A","MORTGAGE",36500,33,"0-8","30-45"
"11718",0,10000,"C","OWN",38400,22,"13.5+","0-15"
"11719",1,4800,"C","RENT",36000,22,"Missing","0-15"
"11720",0,4000,"A","MORTGAGE",69996,23,"0-8","0-15"
"11721",0,2000,"B","RENT",60000,43,"11-13.5","0-15"
"11722",0,10700,"A","RENT",32000,23,"0-8","0-15"
"11723",0,24000,"C","MORTGAGE",3e+05,32,"11-13.5","0-15"
"11724",0,20000,"A","OWN",60000,23,"0-8","0-15"
"11725",1,25000,"B","MORTGAGE",84000,24,"11-13.5","0-15"
"11726",0,8250,"B","RENT",33000,21,"Missing","0-15"
"11727",0,4000,"C","RENT",34800,45,"11-13.5","0-15"
"11728",0,12000,"B","RENT",70000,25,"11-13.5","0-15"
"11729",0,7400,"B","MORTGAGE",80000,27,"11-13.5","0-15"
"11730",0,5000,"A","MORTGAGE",55000,26,"0-8","15-30"
"11731",0,3700,"A","RENT",75000,23,"0-8","0-15"
"11732",0,10000,"D","MORTGAGE",60000,25,"13.5+","0-15"
"11733",0,15000,"C","RENT",120000,36,"11-13.5","0-15"
"11734",1,9600,"A","RENT",85000,22,"8-11","0-15"
"11735",0,12000,"B","MORTGAGE",47000,24,"11-13.5","0-15"
"11736",0,2800,"B","RENT",28800,23,"8-11","0-15"
"11737",0,24250,"B","MORTGAGE",90000,34,"8-11","0-15"
"11738",0,11000,"A","RENT",116000,23,"8-11","0-15"
"11739",0,7250,"C","RENT",105000,35,"Missing","0-15"
"11740",0,8000,"A","RENT",54600,22,"0-8","0-15"
"11741",0,14000,"A","RENT",62004,24,"8-11","0-15"
"11742",0,7000,"A","MORTGAGE",37500,26,"0-8","0-15"
"11743",0,18000,"A","MORTGAGE",38244,26,"8-11","0-15"
"11744",0,10000,"A","MORTGAGE",80000,22,"0-8","0-15"
"11745",0,8000,"B","RENT",95000,28,"11-13.5","0-15"
"11746",0,4650,"C","OWN",28672.8,32,"11-13.5","0-15"
"11747",0,3000,"A","RENT",67000,31,"0-8","0-15"
"11748",0,10000,"A","MORTGAGE",74000,22,"0-8","15-30"
"11749",0,2500,"B","RENT",24000,23,"11-13.5","0-15"
"11750",0,15600,"A","MORTGAGE",86000,28,"0-8","15-30"
"11751",0,5400,"A","MORTGAGE",98406,32,"8-11","0-15"
"11752",0,14550,"B","RENT",48000,24,"8-11","0-15"
"11753",0,14000,"C","RENT",32500,24,"13.5+","0-15"
"11754",0,9000,"A","MORTGAGE",71352,27,"0-8","0-15"
"11755",0,11400,"A","MORTGAGE",90000,33,"0-8","0-15"
"11756",0,6000,"B","MORTGAGE",36000,22,"11-13.5","0-15"
"11757",0,10000,"A","RENT",80004,24,"0-8","0-15"
"11758",0,15000,"A","MORTGAGE",110000,29,"8-11","0-15"
"11759",0,6300,"E","RENT",32200,27,"13.5+","0-15"
"11760",1,4000,"B","MORTGAGE",185000,37,"8-11","0-15"
"11761",1,7000,"B","RENT",42614,22,"8-11","0-15"
"11762",0,10000,"B","RENT",39600,22,"11-13.5","0-15"
"11763",0,6000,"D","RENT",35000,30,"13.5+","0-15"
"11764",0,7000,"A","RENT",14500,30,"0-8","0-15"
"11765",0,10750,"B","MORTGAGE",82000,22,"8-11","15-30"
"11766",0,8000,"A","RENT",45000,32,"0-8","0-15"
"11767",0,15000,"C","MORTGAGE",68000,28,"Missing","15-30"
"11768",0,8000,"A","MORTGAGE",69936,27,"0-8","0-15"
"11769",0,6000,"C","MORTGAGE",112404,23,"11-13.5","0-15"
"11770",0,8400,"B","RENT",48000,26,"11-13.5","0-15"
"11771",0,6400,"B","MORTGAGE",20000,23,"8-11","0-15"
"11772",0,15000,"C","RENT",38000,22,"Missing","0-15"
"11773",0,8100,"A","MORTGAGE",68069,24,"Missing","Missing"
"11774",0,6000,"C","MORTGAGE",130000,29,"11-13.5","0-15"
"11775",1,24250,"C","RENT",130000,50,"13.5+","15-30"
"11776",0,6000,"A","MORTGAGE",82000,24,"0-8","15-30"
"11777",0,5500,"A","OWN",36000,23,"0-8","Missing"
"11778",0,4000,"F","RENT",19200,50,"Missing","0-15"
"11779",0,8000,"A","RENT",40000,22,"0-8","0-15"
"11780",0,4750,"B","RENT",20000,32,"8-11","0-15"
"11781",0,5000,"B","RENT",67596,23,"11-13.5","0-15"
"11782",0,18650,"B","MORTGAGE",50000,24,"8-11","0-15"
"11783",0,3000,"C","RENT",41000,32,"Missing","15-30"
"11784",0,2500,"C","RENT",54000,25,"13.5+","0-15"
"11785",0,1200,"A","RENT",14400,21,"0-8","0-15"
"11786",0,10000,"C","RENT",85000,24,"13.5+","0-15"
"11787",0,5000,"B","MORTGAGE",92000,32,"Missing","0-15"
"11788",0,15000,"C","RENT",47000,23,"11-13.5","0-15"
"11789",1,7000,"B","MORTGAGE",52000,26,"8-11","0-15"
"11790",0,1500,"A","RENT",52000,45,"8-11","0-15"
"11791",0,4000,"B","RENT",12360,37,"8-11","0-15"
"11792",1,5000,"B","RENT",30000,26,"11-13.5","0-15"
"11793",0,5375,"A","MORTGAGE",54000,30,"Missing","0-15"
"11794",0,7000,"B","RENT",45000,33,"8-11","0-15"
"11795",1,5650,"B","MORTGAGE",72000,23,"8-11","0-15"
"11796",0,2000,"C","RENT",80000,35,"11-13.5","0-15"
"11797",0,3000,"D","MORTGAGE",65000,31,"13.5+","0-15"
"11798",1,3000,"D","RENT",59100,28,"Missing","0-15"
"11799",0,5000,"B","MORTGAGE",65000,31,"Missing","0-15"
"11800",0,21600,"B","MORTGAGE",88055,29,"11-13.5","0-15"
"11801",0,4000,"B","RENT",24000,24,"11-13.5","0-15"
"11802",0,5000,"A","MORTGAGE",94368,51,"Missing","0-15"
"11803",0,3000,"D","MORTGAGE",75000,23,"13.5+","0-15"
"11804",0,2400,"C","RENT",72000,34,"11-13.5","15-30"
"11805",0,5000,"D","RENT",60000,40,"13.5+","0-15"
"11806",1,12000,"C","RENT",54400,22,"13.5+","0-15"
"11807",1,15000,"D","RENT",36144,28,"13.5+","Missing"
"11808",1,6000,"A","RENT",51928,26,"0-8","0-15"
"11809",0,7725,"A","RENT",48000,30,"8-11","0-15"
"11810",0,6000,"C","RENT",41280,38,"13.5+","0-15"
"11811",0,3000,"A","MORTGAGE",66000,29,"0-8","0-15"
"11812",0,4000,"B","RENT",45000,24,"11-13.5","0-15"
"11813",0,11500,"C","MORTGAGE",46300,27,"11-13.5","0-15"
"11814",0,20000,"B","MORTGAGE",109720,24,"8-11","0-15"
"11815",1,5000,"B","RENT",47496,25,"8-11","0-15"
"11816",0,15000,"B","MORTGAGE",55000,23,"8-11","0-15"
"11817",0,10000,"D","MORTGAGE",53000,31,"Missing","15-30"
"11818",0,10000,"B","RENT",43000,27,"11-13.5","0-15"
"11819",0,15000,"C","MORTGAGE",60000,29,"11-13.5","0-15"
"11820",0,15000,"B","MORTGAGE",103000,31,"Missing","0-15"
"11821",0,8500,"B","MORTGAGE",32642,36,"11-13.5","15-30"
"11822",0,7000,"B","MORTGAGE",65000,36,"11-13.5","0-15"
"11823",0,5600,"C","RENT",40000,28,"11-13.5","0-15"
"11824",0,10000,"C","RENT",54000,24,"11-13.5","0-15"
"11825",0,5875,"A","OWN",17640,36,"0-8","0-15"
"11826",1,10625,"A","MORTGAGE",59000,25,"Missing","0-15"
"11827",0,6300,"C","MORTGAGE",58000,46,"11-13.5","0-15"
"11828",0,7200,"A","MORTGAGE",78500,23,"0-8","30-45"
"11829",0,25000,"B","MORTGAGE",90000,32,"11-13.5","0-15"
"11830",0,7000,"A","OWN",24000,23,"0-8","0-15"
"11831",0,5000,"A","RENT",66000,33,"0-8","15-30"
"11832",1,2000,"B","RENT",23587,22,"11-13.5","0-15"
"11833",0,3000,"B","RENT",28800,25,"11-13.5","0-15"
"11834",0,6500,"B","RENT",30000,24,"8-11","0-15"
"11835",0,16000,"B","RENT",45000,22,"8-11","0-15"
"11836",0,25000,"E","RENT",53000,23,"13.5+","0-15"
"11837",0,8000,"B","RENT",28000,51,"11-13.5","0-15"
"11838",0,10000,"B","OWN",96000,31,"8-11","0-15"
"11839",0,10000,"C","OWN",35000,29,"11-13.5","0-15"
"11840",0,5000,"A","MORTGAGE",55000,24,"0-8","0-15"
"11841",0,15200,"B","RENT",48000,24,"11-13.5","0-15"
"11842",1,2100,"C","MORTGAGE",57043,28,"11-13.5","15-30"
"11843",0,7000,"A","MORTGAGE",120000,29,"8-11","30-45"
"11844",1,4900,"D","MORTGAGE",65000,22,"13.5+","0-15"
"11845",0,4500,"B","RENT",38000,24,"8-11","0-15"
"11846",1,7000,"C","RENT",33198,24,"13.5+","0-15"
"11847",0,10800,"A","RENT",77000,37,"0-8","0-15"
"11848",0,4800,"A","MORTGAGE",97000,23,"Missing","15-30"
"11849",0,10625,"A","MORTGAGE",28800,23,"Missing","Missing"
"11850",0,14000,"A","MORTGAGE",160000,38,"0-8","0-15"
"11851",0,18000,"A","MORTGAGE",96720,25,"0-8","0-15"
